,0,1,2,3,4
0,2.4983163431826237e-07,-2.883189463895733e-06,0.22383978186178902,0.630298257090852,0.12394060525903824
1,2.028463319953396e-07,-4.322859077889114e-07,-0.6108197422213446,-0.7195489406671319,0.12155451922823544
2,5.88651916841813e-07,-1.5662926502729675e-06,-0.5964575526672188,0.6388988864956108,0.12068398571037008
3,2.646470721669517e-07,-2.143207867722815e-06,0.41774161427407414,-0.13936066817227283,0.11981698690373657
4,3.956697975853276e-07,-2.5459020988005845e-06,0.6827968193627226,-0.2714131926873946,0.12305045270412919
5,2.500469940068121e-07,-2.2082179256632166e-06,0.28693416947308265,-0.3376505687739287,0.12220560456889475
6,6.007780474891217e-07,-9.079604806943608e-07,-0.8651239624667761,-0.22537717545125566,0.12643050968448288
7,8.186179871563168e-07,-1.2278195861071175e-06,-0.43955705328317135,-0.05315242127987149,0.12528708065827915
8,3.330839932381574e-07,-3.1929004296307513e-06,0.8066125639873574,0.44913933066905476,0.12590447799466492
9,3.252058095776581e-07,-3.3102246002575268e-06,0.7896454793410286,-0.19802399379828214,0.12675928642584566
10,2.0975555872077594e-07,-2.9739105708151032e-06,0.9260335337607771,-0.24231576662977652,0.12604018159202235
11,3.34914007598631e-07,-8.975129614064914e-07,-0.1728724247124968,0.06594193087372158,0.12441430793247248
12,1.5150694095931683e-07,-3.1069650072136444e-06,0.1614095376867657,0.9690009728917646,0.1261165220088274
13,5.287789596066783e-07,-1.0850543467971836e-06,-0.9994386088049326,0.9139054701481019,0.12266933036770694
14,-2.7498656844407835e-07,-3.4916920238271056e-06,0.9991644038403873,0.1670347992243165,0.13046090459267137
15,5.513814470973788e-07,-7.137511005828311e-07,-0.16360831607220375,-0.24247592665976145,0.12117554947977273
16,-6.132282056005127e-07,-4.926893539330541e-06,0.9599065447483607,0.7001705759326246,0.1329119656034162
17,2.0790138060943306e-07,-1.063770610215329e-06,-0.4614033360492526,-0.060908940851775305,0.1193674143103326
18,2.983124959680985e-07,-1.6471257881089835e-06,0.16608466562059562,-0.17636707044814243,0.12147920983978816
19,4.655129668532362e-07,-2.3851841615120273e-06,0.14529571413278242,0.7452572449867189,0.12400016797546802
